category,metric,row_type,period_idx,period_label,excel_value,python_value,delta,delta_pct,excel_source,python_source,confidence,notes
SHL,SHL Gross Accrued Interest,Python,31,Y16H2,1183.0,969.7,-213.3,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,31,Y16H2,1183.0,969.7,-213.3,-0.1803,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,32,Y17H1,999.8,779.7,-220.1,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,32,Y17H1,999.8,779.7,-220.1,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,32,Y17H1,999.8,779.7,-220.1,-0.2201,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,33,Y17H2,821.2,567.1,-254.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,33,Y17H2,821.2,567.1,-254.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,33,Y17H2,821.2,567.1,-254.0,-0.3094,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,34,Y18H1,608.9,361.3,-247.5,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,34,Y18H1,608.9,361.3,-247.5,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,34,Y18H1,608.9,361.3,-247.5,-0.4065,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,35,Y18H2,421.1,119.1,-302.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,35,Y18H2,421.1,119.1,-302.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,35,Y18H2,421.1,119.1,-302.0,-0.7171,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,36,Y19H1,179.4,0.0,-179.4,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,36,Y19H1,179.4,0.0,-179.4,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,36,Y19H1,179.4,0.0,-179.4,-1.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,37,Y19H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,37,Y19H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,37,Y19H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,38,Y20H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,38,Y20H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,38,Y20H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,39,Y20H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,39,Y20H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,39,Y20H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,40,Y21H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,40,Y21H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,40,Y21H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,41,Y21H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,41,Y21H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,41,Y21H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,42,Y22H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,42,Y22H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,42,Y22H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,43,Y22H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,43,Y22H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,43,Y22H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,44,Y23H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,44,Y23H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,44,Y23H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,45,Y23H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,45,Y23H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,45,Y23H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,46,Y24H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,46,Y24H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,46,Y24H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,47,Y24H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,47,Y24H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,47,Y24H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,48,Y25H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,48,Y25H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,48,Y25H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,49,Y25H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,49,Y25H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,49,Y25H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,50,Y26H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,50,Y26H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,50,Y26H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,51,Y26H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,51,Y26H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,51,Y26H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,52,Y27H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,52,Y27H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,52,Y27H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,53,Y27H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,53,Y27H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,53,Y27H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,54,Y28H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,54,Y28H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,54,Y28H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,55,Y28H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,55,Y28H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,55,Y28H2,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Excel,56,Y29H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Python,56,Y29H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
SHL,SHL Gross Accrued Interest,Delta,56,Y29H1,0.0,0.0,0.0,0.0000,SHL schedule!gross_interest,result.periods[i].shl_gross_accrued_interest_keur,approximate,SHL gross-accrued is candidate driver; treatment may differ from Excel
