project,group_code,item_code,item_name,year_index,basis,primary_driver,base_amount_keur,inflation_rate,inflation_factor,active,explicit_schedule_value_keur,manual_override_keur,contingency_rate,contingency_base_keur,base_component_keur,inflation_component_keur,volume_component_keur,step_change_component_keur,active_flag_component_keur,contingency_component_keur,manual_override_component_keur,resulting_amount_keur,total_movement_vs_base_keur,reconciliation_delta_keur,notes
TUHO,B.06,B.06.4,Spare parts insurance,20,fixed_annual_keur,INFLATION,10.0,0.02,1.4568111725277988,True,,,,,10.0,4.568111725277987,0.0,0.0,0.0,0.0,0.0,14.568111725277987,4.568111725277987,0.0,
TUHO,B.06,B.06.5,Wake effect compensation,20,fixed_annual_keur,INFLATION,8.75,0.02,1.4568111725277988,True,,,,,8.75,3.9970977596182387,0.0,0.0,0.0,0.0,0.0,12.747097759618239,3.9970977596182387,0.0,
TUHO,B.06,B.06.1,Operation All Risk with BI,21,fixed_annual_keur,INFLATION,400.0,0.02,1.485947395978355,True,,,,,400.0,194.37895839134194,0.0,0.0,0.0,0.0,0.0,594.3789583913419,194.37895839134194,0.0,
TUHO,B.06,B.06.2,Third Party Liability,21,fixed_annual_keur,INFLATION,30.0,0.02,1.485947395978355,True,,,,,30.0,14.57842187935065,0.0,0.0,0.0,0.0,0.0,44.57842187935065,14.57842187935065,0.0,
TUHO,B.06,B.06.3,Substation and O&M Building Coverage,21,fixed_annual_keur,INFLATION,20.0,0.02,1.485947395978355,True,,,,,20.0,9.7189479195671,0.0,0.0,0.0,0.0,0.0,29.7189479195671,9.7189479195671,0.0,
TUHO,B.06,B.06.4,Spare parts insurance,21,fixed_annual_keur,INFLATION,10.0,0.02,1.485947395978355,True,,,,,10.0,4.85947395978355,0.0,0.0,0.0,0.0,0.0,14.85947395978355,4.85947395978355,0.0,
TUHO,B.06,B.06.5,Wake effect compensation,21,fixed_annual_keur,INFLATION,8.75,0.02,1.485947395978355,True,,,,,8.75,4.252039714810605,0.0,0.0,0.0,0.0,0.0,13.002039714810605,4.252039714810605,0.0,
TUHO,B.06,B.06.1,Operation All Risk with BI,22,fixed_annual_keur,INFLATION,400.0,0.02,1.5156663438979219,True,,,,,400.0,206.2665375591688,0.0,0.0,0.0,0.0,0.0,606.2665375591688,206.2665375591688,0.0,
TUHO,B.06,B.06.2,Third Party Liability,22,fixed_annual_keur,INFLATION,30.0,0.02,1.5156663438979219,True,,,,,30.0,15.469990316937654,0.0,0.0,0.0,0.0,0.0,45.469990316937654,15.469990316937654,0.0,
TUHO,B.06,B.06.3,Substation and O&M Building Coverage,22,fixed_annual_keur,INFLATION,20.0,0.02,1.5156663438979219,True,,,,,20.0,10.313326877958438,0.0,0.0,0.0,0.0,0.0,30.31332687795844,10.313326877958438,0.0,
TUHO,B.06,B.06.4,Spare parts insurance,22,fixed_annual_keur,INFLATION,10.0,0.02,1.5156663438979219,True,,,,,10.0,5.156663438979219,0.0,0.0,0.0,0.0,0.0,15.15666343897922,5.156663438979219,0.0,
TUHO,B.06,B.06.5,Wake effect compensation,22,fixed_annual_keur,INFLATION,8.75,0.02,1.5156663438979219,True,,,,,8.75,4.512080509106816,0.0,0.0,0.0,0.0,0.0,13.262080509106816,4.512080509106816,0.0,
TUHO,B.06,B.06.1,Operation All Risk with BI,23,fixed_annual_keur,INFLATION,400.0,0.02,1.5459796707758804,True,,,,,400.0,218.39186831035215,0.0,0.0,0.0,0.0,0.0,618.3918683103522,218.39186831035215,0.0,
TUHO,B.06,B.06.2,Third Party Liability,23,fixed_annual_keur,INFLATION,30.0,0.02,1.5459796707758804,True,,,,,30.0,16.37939012327641,0.0,0.0,0.0,0.0,0.0,46.37939012327641,16.37939012327641,0.0,
TUHO,B.06,B.06.3,Substation and O&M Building Coverage,23,fixed_annual_keur,INFLATION,20.0,0.02,1.5459796707758804,True,,,,,20.0,10.919593415517607,0.0,0.0,0.0,0.0,0.0,30.919593415517607,10.919593415517607,0.0,
TUHO,B.06,B.06.4,Spare parts insurance,23,fixed_annual_keur,INFLATION,10.0,0.02,1.5459796707758804,True,,,,,10.0,5.459796707758803,0.0,0.0,0.0,0.0,0.0,15.459796707758803,5.459796707758803,0.0,
TUHO,B.06,B.06.5,Wake effect compensation,23,fixed_annual_keur,INFLATION,8.75,0.02,1.5459796707758804,True,,,,,8.75,4.777322119288954,0.0,0.0,0.0,0.0,0.0,13.527322119288954,4.777322119288954,0.0,
TUHO,B.06,B.06.1,Operation All Risk with BI,24,fixed_annual_keur,INFLATION,400.0,0.02,1.5768992641913981,True,,,,,400.0,230.7597056765593,0.0,0.0,0.0,0.0,0.0,630.7597056765593,230.7597056765593,0.0,
TUHO,B.06,B.06.2,Third Party Liability,24,fixed_annual_keur,INFLATION,30.0,0.02,1.5768992641913981,True,,,,,30.0,17.306977925741947,0.0,0.0,0.0,0.0,0.0,47.30697792574195,17.306977925741947,0.0,
TUHO,B.06,B.06.3,Substation and O&M Building Coverage,24,fixed_annual_keur,INFLATION,20.0,0.02,1.5768992641913981,True,,,,,20.0,11.537985283827965,0.0,0.0,0.0,0.0,0.0,31.537985283827965,11.537985283827965,0.0,
TUHO,B.06,B.06.4,Spare parts insurance,24,fixed_annual_keur,INFLATION,10.0,0.02,1.5768992641913981,True,,,,,10.0,5.768992641913982,0.0,0.0,0.0,0.0,0.0,15.768992641913982,5.768992641913982,0.0,
TUHO,B.06,B.06.5,Wake effect compensation,24,fixed_annual_keur,INFLATION,8.75,0.02,1.5768992641913981,True,,,,,8.75,5.0478685616747345,0.0,0.0,0.0,0.0,0.0,13.797868561674735,5.0478685616747345,0.0,
TUHO,B.06,B.06.1,Operation All Risk with BI,25,fixed_annual_keur,INFLATION,400.0,0.02,1.6084372494752261,True,,,,,400.0,243.37489979009047,0.0,0.0,0.0,0.0,0.0,643.3748997900905,243.37489979009047,0.0,
TUHO,B.06,B.06.2,Third Party Liability,25,fixed_annual_keur,INFLATION,30.0,0.02,1.6084372494752261,True,,,,,30.0,18.253117484256784,0.0,0.0,0.0,0.0,0.0,48.253117484256784,18.253117484256784,0.0,
TUHO,B.06,B.06.3,Substation and O&M Building Coverage,25,fixed_annual_keur,INFLATION,20.0,0.02,1.6084372494752261,True,,,,,20.0,12.168744989504525,0.0,0.0,0.0,0.0,0.0,32.168744989504525,12.168744989504525,0.0,
TUHO,B.06,B.06.4,Spare parts insurance,25,fixed_annual_keur,INFLATION,10.0,0.02,1.6084372494752261,True,,,,,10.0,6.084372494752262,0.0,0.0,0.0,0.0,0.0,16.084372494752262,6.084372494752262,0.0,
TUHO,B.06,B.06.5,Wake effect compensation,25,fixed_annual_keur,INFLATION,8.75,0.02,1.6084372494752261,True,,,,,8.75,5.323825932908228,0.0,0.0,0.0,0.0,0.0,14.073825932908228,5.323825932908228,0.0,
TUHO,B.06,B.06.1,Operation All Risk with BI,26,fixed_annual_keur,INFLATION,400.0,0.02,1.6406059944647307,True,,,,,400.0,256.2423977858923,0.0,0.0,0.0,0.0,0.0,656.2423977858923,256.2423977858923,0.0,
TUHO,B.06,B.06.2,Third Party Liability,26,fixed_annual_keur,INFLATION,30.0,0.02,1.6406059944647307,True,,,,,30.0,19.218179833941917,0.0,0.0,0.0,0.0,0.0,49.21817983394192,19.218179833941917,0.0,
TUHO,B.06,B.06.3,Substation and O&M Building Coverage,26,fixed_annual_keur,INFLATION,20.0,0.02,1.6406059944647307,True,,,,,20.0,12.812119889294614,0.0,0.0,0.0,0.0,0.0,32.812119889294614,12.812119889294614,0.0,
TUHO,B.06,B.06.4,Spare parts insurance,26,fixed_annual_keur,INFLATION,10.0,0.02,1.6406059944647307,True,,,,,10.0,6.406059944647307,0.0,0.0,0.0,0.0,0.0,16.406059944647307,6.406059944647307,0.0,
TUHO,B.06,B.06.5,Wake effect compensation,26,fixed_annual_keur,INFLATION,8.75,0.02,1.6406059944647307,True,,,,,8.75,5.605302451566393,0.0,0.0,0.0,0.0,0.0,14.355302451566393,5.605302451566393,0.0,
TUHO,B.06,B.06.1,Operation All Risk with BI,27,fixed_annual_keur,INFLATION,400.0,0.02,1.6734181143540252,True,,,,,400.0,269.3672457416101,0.0,0.0,0.0,0.0,0.0,669.3672457416101,269.3672457416101,0.0,
TUHO,B.06,B.06.2,Third Party Liability,27,fixed_annual_keur,INFLATION,30.0,0.02,1.6734181143540252,True,,,,,30.0,20.202543430620757,0.0,0.0,0.0,0.0,0.0,50.20254343062076,20.202543430620757,0.0,
TUHO,B.06,B.06.3,Substation and O&M Building Coverage,27,fixed_annual_keur,INFLATION,20.0,0.02,1.6734181143540252,True,,,,,20.0,13.468362287080502,0.0,0.0,0.0,0.0,0.0,33.4683622870805,13.468362287080502,0.0,
TUHO,B.06,B.06.4,Spare parts insurance,27,fixed_annual_keur,INFLATION,10.0,0.02,1.6734181143540252,True,,,,,10.0,6.734181143540251,0.0,0.0,0.0,0.0,0.0,16.73418114354025,6.734181143540251,0.0,
TUHO,B.06,B.06.5,Wake effect compensation,27,fixed_annual_keur,INFLATION,8.75,0.02,1.6734181143540252,True,,,,,8.75,5.892408500597721,0.0,0.0,0.0,0.0,0.0,14.642408500597721,5.892408500597721,0.0,
TUHO,B.06,B.06.1,Operation All Risk with BI,28,fixed_annual_keur,INFLATION,400.0,0.02,1.7068864766411058,True,,,,,400.0,282.75459065644236,0.0,0.0,0.0,0.0,0.0,682.7545906564424,282.75459065644236,0.0,
TUHO,B.06,B.06.2,Third Party Liability,28,fixed_annual_keur,INFLATION,30.0,0.02,1.7068864766411058,True,,,,,30.0,21.206594299233174,0.0,0.0,0.0,0.0,0.0,51.206594299233174,21.206594299233174,0.0,
TUHO,B.06,B.06.3,Substation and O&M Building Coverage,28,fixed_annual_keur,INFLATION,20.0,0.02,1.7068864766411058,True,,,,,20.0,14.137729532822114,0.0,0.0,0.0,0.0,0.0,34.137729532822114,14.137729532822114,0.0,
TUHO,B.06,B.06.4,Spare parts insurance,28,fixed_annual_keur,INFLATION,10.0,0.02,1.7068864766411058,True,,,,,10.0,7.068864766411057,0.0,0.0,0.0,0.0,0.0,17.068864766411057,7.068864766411057,0.0,
TUHO,B.06,B.06.5,Wake effect compensation,28,fixed_annual_keur,INFLATION,8.75,0.02,1.7068864766411058,True,,,,,8.75,6.185256670609675,0.0,0.0,0.0,0.0,0.0,14.935256670609675,6.185256670609675,0.0,
TUHO,B.06,B.06.1,Operation All Risk with BI,29,fixed_annual_keur,INFLATION,400.0,0.02,1.741024206173928,True,,,,,400.0,296.4096824695712,0.0,0.0,0.0,0.0,0.0,696.4096824695712,296.4096824695712,0.0,
TUHO,B.06,B.06.2,Third Party Liability,29,fixed_annual_keur,INFLATION,30.0,0.02,1.741024206173928,True,,,,,30.0,22.23072618521784,0.0,0.0,0.0,0.0,0.0,52.23072618521784,22.23072618521784,0.0,
TUHO,B.06,B.06.3,Substation and O&M Building Coverage,29,fixed_annual_keur,INFLATION,20.0,0.02,1.741024206173928,True,,,,,20.0,14.820484123478565,0.0,0.0,0.0,0.0,0.0,34.820484123478565,14.820484123478565,0.0,
TUHO,B.06,B.06.4,Spare parts insurance,29,fixed_annual_keur,INFLATION,10.0,0.02,1.741024206173928,True,,,,,10.0,7.410242061739282,0.0,0.0,0.0,0.0,0.0,17.410242061739282,7.410242061739282,0.0,
TUHO,B.06,B.06.5,Wake effect compensation,29,fixed_annual_keur,INFLATION,8.75,0.02,1.741024206173928,True,,,,,8.75,6.48396180402187,0.0,0.0,0.0,0.0,0.0,15.23396180402187,6.48396180402187,0.0,
TUHO,B.06,B.06.1,Operation All Risk with BI,30,fixed_annual_keur,INFLATION,400.0,0.02,1.7758446902974065,True,,,,,400.0,310.33787611896264,0.0,0.0,0.0,0.0,0.0,710.3378761189626,310.33787611896264,0.0,
TUHO,B.06,B.06.2,Third Party Liability,30,fixed_annual_keur,INFLATION,30.0,0.02,1.7758446902974065,True,,,,,30.0,23.275340708922194,0.0,0.0,0.0,0.0,0.0,53.275340708922194,23.275340708922194,0.0,
TUHO,B.06,B.06.3,Substation and O&M Building Coverage,30,fixed_annual_keur,INFLATION,20.0,0.02,1.7758446902974065,True,,,,,20.0,15.51689380594813,0.0,0.0,0.0,0.0,0.0,35.51689380594813,15.51689380594813,0.0,
TUHO,B.06,B.06.4,Spare parts insurance,30,fixed_annual_keur,INFLATION,10.0,0.02,1.7758446902974065,True,,,,,10.0,7.758446902974065,0.0,0.0,0.0,0.0,0.0,17.758446902974065,7.758446902974065,0.0,
TUHO,B.06,B.06.5,Wake effect compensation,30,fixed_annual_keur,INFLATION,8.75,0.02,1.7758446902974065,True,,,,,8.75,6.788641040102307,0.0,0.0,0.0,0.0,0.0,15.538641040102307,6.788641040102307,0.0,
TUHO,B.07,B.07.1,Land Leases,1,fixed_annual_keur,INFLATION,200.0,0.02,1.0,True,,,,,200.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,
TUHO,B.07,B.07.2,Property tax,1,fixed_annual_keur,INFLATION,48.88,0.02,1.0,True,,,,,48.88,0.0,0.0,0.0,0.0,0.0,0.0,48.88,0.0,0.0,
TUHO,B.07,B.07.1,Land Leases,2,fixed_annual_keur,INFLATION,200.0,0.02,1.02,True,,,,,200.0,4.0,0.0,0.0,0.0,0.0,0.0,204.0,4.0,0.0,
TUHO,B.07,B.07.2,Property tax,2,fixed_annual_keur,INFLATION,48.88,0.02,1.02,True,,,,,48.88,0.9776000000000025,0.0,0.0,0.0,0.0,0.0,49.857600000000005,0.9776000000000025,0.0,
TUHO,B.07,B.07.1,Land Leases,3,fixed_annual_keur,INFLATION,200.0,0.02,1.0404,True,,,,,200.0,8.079999999999984,0.0,0.0,0.0,0.0,0.0,208.07999999999998,8.079999999999984,0.0,
TUHO,B.07,B.07.2,Property tax,3,fixed_annual_keur,INFLATION,48.88,0.02,1.0404,True,,,,,48.88,1.9747520000000023,0.0,0.0,0.0,0.0,0.0,50.854752000000005,1.9747520000000023,0.0,
TUHO,B.07,B.07.1,Land Leases,4,fixed_annual_keur,INFLATION,200.0,0.02,1.0612080000000002,True,,,,,200.0,12.241600000000034,0.0,0.0,0.0,0.0,0.0,212.24160000000003,12.241600000000034,0.0,
TUHO,B.07,B.07.2,Property tax,4,fixed_annual_keur,INFLATION,48.88,0.02,1.0612080000000002,True,,,,,48.88,2.9918470400000103,0.0,0.0,0.0,0.0,0.0,51.87184704000001,2.9918470400000103,0.0,
TUHO,B.07,B.07.1,Land Leases,5,fixed_annual_keur,INFLATION,200.0,0.02,1.08243216,True,,,,,200.0,16.486432000000008,0.0,0.0,0.0,0.0,0.0,216.486432,16.486432000000008,0.0,
TUHO,B.07,B.07.2,Property tax,5,fixed_annual_keur,INFLATION,48.88,0.02,1.08243216,True,,,,,48.88,4.0292839808000025,0.0,0.0,0.0,0.0,0.0,52.909283980800005,4.0292839808000025,0.0,
TUHO,B.07,B.07.1,Land Leases,6,fixed_annual_keur,INFLATION,200.0,0.02,1.1040808032,True,,,,,200.0,20.816160639999993,0.0,0.0,0.0,0.0,0.0,220.81616064,20.816160639999993,0.0,
TUHO,B.07,B.07.2,Property tax,6,fixed_annual_keur,INFLATION,48.88,0.02,1.1040808032,True,,,,,48.88,5.087469660415998,0.0,0.0,0.0,0.0,0.0,53.967469660416,5.087469660415998,0.0,
TUHO,B.07,B.07.1,Land Leases,7,fixed_annual_keur,INFLATION,200.0,0.02,1.126162419264,True,,,,,200.0,25.232483852800016,0.0,0.0,0.0,0.0,0.0,225.23248385280002,25.232483852800016,0.0,
TUHO,B.07,B.07.2,Property tax,7,fixed_annual_keur,INFLATION,48.88,0.02,1.126162419264,True,,,,,48.88,6.166819053624323,0.0,0.0,0.0,0.0,0.0,55.046819053624326,6.166819053624323,0.0,
TUHO,B.07,B.07.1,Land Leases,8,fixed_annual_keur,INFLATION,200.0,0.02,1.14868566764928,True,,,,,200.0,29.73713352985601,0.0,0.0,0.0,0.0,0.0,229.737133529856,29.73713352985601,0.0,
TUHO,B.07,B.07.2,Property tax,8,fixed_annual_keur,INFLATION,48.88,0.02,1.14868566764928,True,,,,,48.88,7.267755434696809,0.0,0.0,0.0,0.0,0.0,56.14775543469681,7.267755434696809,0.0,
TUHO,B.07,B.07.1,Land Leases,9,fixed_annual_keur,INFLATION,200.0,0.02,1.1716593810022657,True,,,,,200.0,34.33187620045314,0.0,0.0,0.0,0.0,0.0,234.33187620045314,34.33187620045314,0.0,
TUHO,B.07,B.07.2,Property tax,9,fixed_annual_keur,INFLATION,48.88,0.02,1.1716593810022657,True,,,,,48.88,8.390710543390753,0.0,0.0,0.0,0.0,0.0,57.270710543390756,8.390710543390753,0.0,
TUHO,B.07,B.07.1,Land Leases,10,fixed_annual_keur,INFLATION,200.0,0.02,1.195092568622311,True,,,,,200.0,39.018513724462224,0.0,0.0,0.0,0.0,0.0,239.01851372446222,39.018513724462224,0.0,
TUHO,B.07,B.07.2,Property tax,10,fixed_annual_keur,INFLATION,48.88,0.02,1.195092568622311,True,,,,,48.88,9.536124754258566,0.0,0.0,0.0,0.0,0.0,58.41612475425857,9.536124754258566,0.0,
TUHO,B.07,B.07.1,Land Leases,11,fixed_annual_keur,INFLATION,200.0,0.02,1.2189944199947573,True,,,,,200.0,43.79888399895145,0.0,0.0,0.0,0.0,0.0,243.79888399895145,43.79888399895145,0.0,
TUHO,B.07,B.07.2,Property tax,11,fixed_annual_keur,INFLATION,48.88,0.02,1.2189944199947573,True,,,,,48.88,10.704447249343737,0.0,0.0,0.0,0.0,0.0,59.58444724934374,10.704447249343737,0.0,
TUHO,B.07,B.07.1,Land Leases,12,fixed_annual_keur,INFLATION,200.0,0.02,1.2433743083946525,True,,,,,200.0,48.67486167893048,0.0,0.0,0.0,0.0,0.0,248.67486167893048,48.67486167893048,0.0,
TUHO,B.07,B.07.2,Property tax,12,fixed_annual_keur,INFLATION,48.88,0.02,1.2433743083946525,True,,,,,48.88,11.896136194330616,0.0,0.0,0.0,0.0,0.0,60.77613619433062,11.896136194330616,0.0,
TUHO,B.07,B.07.1,Land Leases,13,fixed_annual_keur,INFLATION,200.0,0.02,1.2682417945625455,True,,,,,200.0,53.64835891250911,0.0,0.0,0.0,0.0,0.0,253.6483589125091,53.64835891250911,0.0,
TUHO,B.07,B.07.2,Property tax,13,fixed_annual_keur,INFLATION,48.88,0.02,1.2682417945625455,True,,,,,48.88,13.111658918217223,0.0,0.0,0.0,0.0,0.0,61.991658918217226,13.111658918217223,0.0,
TUHO,B.07,B.07.1,Land Leases,14,fixed_annual_keur,INFLATION,200.0,0.02,1.2936066304537965,True,,,,,200.0,58.721326090759305,0.0,0.0,0.0,0.0,0.0,258.7213260907593,58.721326090759305,0.0,
TUHO,B.07,B.07.2,Property tax,14,fixed_annual_keur,INFLATION,48.88,0.02,1.2936066304537965,True,,,,,48.88,14.351492096581573,0.0,0.0,0.0,0.0,0.0,63.231492096581576,14.351492096581573,0.0,
TUHO,B.07,B.07.1,Land Leases,15,fixed_annual_keur,INFLATION,200.0,0.02,1.3194787630628724,True,,,,,200.0,63.89575261257448,0.0,0.0,0.0,0.0,0.0,263.8957526125745,63.89575261257448,0.0,
TUHO,B.07,B.07.2,Property tax,15,fixed_annual_keur,INFLATION,48.88,0.02,1.3194787630628724,True,,,,,48.88,15.616121938513196,0.0,0.0,0.0,0.0,0.0,64.4961219385132,15.616121938513196,0.0,
TUHO,B.07,B.07.1,Land Leases,16,fixed_annual_keur,INFLATION,200.0,0.02,1.3458683383241299,True,,,,,200.0,69.17366766482598,0.0,0.0,0.0,0.0,0.0,269.173667664826,69.17366766482598,0.0,
TUHO,B.07,B.07.2,Property tax,16,fixed_annual_keur,INFLATION,48.88,0.02,1.3458683383241299,True,,,,,48.88,16.90604437728347,0.0,0.0,0.0,0.0,0.0,65.78604437728347,16.90604437728347,0.0,
TUHO,B.07,B.07.1,Land Leases,17,fixed_annual_keur,INFLATION,200.0,0.02,1.3727857050906125,True,,,,,200.0,74.55714101812248,0.0,0.0,0.0,0.0,0.0,274.5571410181225,74.55714101812248,0.0,
TUHO,B.07,B.07.2,Property tax,17,fixed_annual_keur,INFLATION,48.88,0.02,1.3727857050906125,True,,,,,48.88,18.221765264829138,0.0,0.0,0.0,0.0,0.0,67.10176526482914,18.221765264829138,0.0,
TUHO,B.07,B.07.1,Land Leases,18,fixed_annual_keur,INFLATION,200.0,0.02,1.4002414191924248,True,,,,,200.0,80.04828383848496,0.0,0.0,0.0,0.0,0.0,280.04828383848496,80.04828383848496,0.0,
TUHO,B.07,B.07.2,Property tax,18,fixed_annual_keur,INFLATION,48.88,0.02,1.4002414191924248,True,,,,,48.88,19.56380057012573,0.0,0.0,0.0,0.0,0.0,68.44380057012573,19.56380057012573,0.0,
TUHO,B.07,B.07.1,Land Leases,19,fixed_annual_keur,INFLATION,200.0,0.02,1.4282462475762734,True,,,,,200.0,85.64924951525467,0.0,0.0,0.0,0.0,0.0,285.64924951525467,85.64924951525467,0.0,
TUHO,B.07,B.07.2,Property tax,19,fixed_annual_keur,INFLATION,48.88,0.02,1.4282462475762734,True,,,,,48.88,20.93267658152825,0.0,0.0,0.0,0.0,0.0,69.81267658152825,20.93267658152825,0.0,
TUHO,B.07,B.07.1,Land Leases,20,fixed_annual_keur,INFLATION,200.0,0.02,1.4568111725277988,True,,,,,200.0,91.36223450555974,0.0,0.0,0.0,0.0,0.0,291.36223450555974,91.36223450555974,0.0,
TUHO,B.07,B.07.2,Property tax,20,fixed_annual_keur,INFLATION,48.88,0.02,1.4568111725277988,True,,,,,48.88,22.328930113158812,0.0,0.0,0.0,0.0,0.0,71.20893011315881,22.328930113158812,0.0,
TUHO,B.07,B.07.1,Land Leases,21,fixed_annual_keur,INFLATION,200.0,0.02,1.485947395978355,True,,,,,200.0,97.18947919567097,0.0,0.0,0.0,0.0,0.0,297.18947919567097,97.18947919567097,0.0,
TUHO,B.07,B.07.2,Property tax,21,fixed_annual_keur,INFLATION,48.88,0.02,1.485947395978355,True,,,,,48.88,23.753108715421995,0.0,0.0,0.0,0.0,0.0,72.633108715422,23.753108715421995,0.0,
TUHO,B.07,B.07.1,Land Leases,22,fixed_annual_keur,INFLATION,200.0,0.02,1.5156663438979219,True,,,,,200.0,103.1332687795844,0.0,0.0,0.0,0.0,0.0,303.1332687795844,103.1332687795844,0.0,
TUHO,B.07,B.07.2,Property tax,22,fixed_annual_keur,INFLATION,48.88,0.02,1.5156663438979219,True,,,,,48.88,25.205770889730424,0.0,0.0,0.0,0.0,0.0,74.08577088973043,25.205770889730424,0.0,
TUHO,B.07,B.07.1,Land Leases,23,fixed_annual_keur,INFLATION,200.0,0.02,1.5459796707758804,True,,,,,200.0,109.19593415517608,0.0,0.0,0.0,0.0,0.0,309.1959341551761,109.19593415517608,0.0,
TUHO,B.07,B.07.2,Property tax,23,fixed_annual_keur,INFLATION,48.88,0.02,1.5459796707758804,True,,,,,48.88,26.68748630752504,0.0,0.0,0.0,0.0,0.0,75.56748630752504,26.68748630752504,0.0,
TUHO,B.07,B.07.1,Land Leases,24,fixed_annual_keur,INFLATION,200.0,0.02,1.5768992641913981,True,,,,,200.0,115.37985283827965,0.0,0.0,0.0,0.0,0.0,315.37985283827965,115.37985283827965,0.0,
TUHO,B.07,B.07.2,Property tax,24,fixed_annual_keur,INFLATION,48.88,0.02,1.5768992641913981,True,,,,,48.88,28.19883603367554,0.0,0.0,0.0,0.0,0.0,77.07883603367554,28.19883603367554,0.0,
TUHO,B.07,B.07.1,Land Leases,25,fixed_annual_keur,INFLATION,200.0,0.02,1.6084372494752261,True,,,,,200.0,121.68744989504523,0.0,0.0,0.0,0.0,0.0,321.68744989504523,121.68744989504523,0.0,
TUHO,B.07,B.07.2,Property tax,25,fixed_annual_keur,INFLATION,48.88,0.02,1.6084372494752261,True,,,,,48.88,29.74041275434906,0.0,0.0,0.0,0.0,0.0,78.62041275434906,29.74041275434906,0.0,
TUHO,B.07,B.07.1,Land Leases,26,fixed_annual_keur,INFLATION,200.0,0.02,1.6406059944647307,True,,,,,200.0,128.12119889294615,0.0,0.0,0.0,0.0,0.0,328.12119889294615,128.12119889294615,0.0,
TUHO,B.07,B.07.2,Property tax,26,fixed_annual_keur,INFLATION,48.88,0.02,1.6406059944647307,True,,,,,48.88,31.312821009436043,0.0,0.0,0.0,0.0,0.0,80.19282100943605,31.312821009436043,0.0,
TUHO,B.07,B.07.1,Land Leases,27,fixed_annual_keur,INFLATION,200.0,0.02,1.6734181143540252,True,,,,,200.0,134.68362287080504,0.0,0.0,0.0,0.0,0.0,334.68362287080504,134.68362287080504,0.0,
TUHO,B.07,B.07.2,Property tax,27,fixed_annual_keur,INFLATION,48.88,0.02,1.6734181143540252,True,,,,,48.88,32.91667742962475,0.0,0.0,0.0,0.0,0.0,81.79667742962475,32.91667742962475,0.0,
TUHO,B.07,B.07.1,Land Leases,28,fixed_annual_keur,INFLATION,200.0,0.02,1.7068864766411058,True,,,,,200.0,141.37729532822118,0.0,0.0,0.0,0.0,0.0,341.3772953282212,141.37729532822118,0.0,
TUHO,B.07,B.07.2,Property tax,28,fixed_annual_keur,INFLATION,48.88,0.02,1.7068864766411058,True,,,,,48.88,34.55261097821725,0.0,0.0,0.0,0.0,0.0,83.43261097821726,34.55261097821725,0.0,
TUHO,B.07,B.07.1,Land Leases,29,fixed_annual_keur,INFLATION,200.0,0.02,1.741024206173928,True,,,,,200.0,148.2048412347856,0.0,0.0,0.0,0.0,0.0,348.2048412347856,148.2048412347856,0.0,
TUHO,B.07,B.07.2,Property tax,29,fixed_annual_keur,INFLATION,48.88,0.02,1.741024206173928,True,,,,,48.88,36.2212631977816,0.0,0.0,0.0,0.0,0.0,85.1012631977816,36.2212631977816,0.0,
TUHO,B.07,B.07.1,Land Leases,30,fixed_annual_keur,INFLATION,200.0,0.02,1.7758446902974065,True,,,,,200.0,155.16893805948132,0.0,0.0,0.0,0.0,0.0,355.1689380594813,155.16893805948132,0.0,
TUHO,B.07,B.07.2,Property tax,30,fixed_annual_keur,INFLATION,48.88,0.02,1.7758446902974065,True,,,,,48.88,37.923288461737236,0.0,0.0,0.0,0.0,0.0,86.80328846173724,37.923288461737236,0.0,
TUHO,B.08,B.08.1,Power consumption,1,fixed_annual_keur,INFLATION,50.0,0.02,1.0,True,,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,
TUHO,B.08,B.08.2,Grid usage fee,1,fixed_annual_keur,INFLATION,30.0,0.02,1.0,True,,,,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,
TUHO,B.08,B.08.3,Balancing costs,1,fixed_annual_keur,INFLATION,13.72,0.02,1.0,True,,,,,13.72,0.0,0.0,0.0,0.0,0.0,0.0,13.72,0.0,0.0,
TUHO,B.08,B.08.1,Power consumption,2,fixed_annual_keur,INFLATION,50.0,0.02,1.02,True,,,,,50.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0.0,
TUHO,B.08,B.08.2,Grid usage fee,2,fixed_annual_keur,INFLATION,30.0,0.02,1.02,True,,,,,30.0,0.6000000000000014,0.0,0.0,0.0,0.0,0.0,30.6,0.6000000000000014,0.0,
TUHO,B.08,B.08.3,Balancing costs,2,fixed_annual_keur,INFLATION,13.72,0.02,1.02,True,,,,,13.72,0.2744,0.0,0.0,0.0,0.0,0.0,13.9944,0.2744,0.0,
TUHO,B.08,B.08.1,Power consumption,3,fixed_annual_keur,INFLATION,50.0,0.02,1.0404,True,,,,,50.0,2.019999999999996,0.0,0.0,0.0,0.0,0.0,52.019999999999996,2.019999999999996,0.0,
TUHO,B.08,B.08.2,Grid usage fee,3,fixed_annual_keur,INFLATION,30.0,0.02,1.0404,True,,,,,30.0,1.2119999999999997,0.0,0.0,0.0,0.0,0.0,31.212,1.2119999999999997,0.0,
